Instance ID,Report,Rule ID,Severity,Identifiers and References,Description,Rationale,Pass,Report Time
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_enable_pam,medium,xccdf_org.ssgproject.content_rule_sshd_enable_pam,"UsePAM Enables the Pluggable Authentication Module interface. If set to “yes” this will
enable PAM authentication using ChallengeResponseAuthentication and
PasswordAuthentication in addition to PAM account and session module processing for all
authentication types.

To enable PAM authentication, add or correct the following line in /etc/ssh/sshd_config.d/00-complianceascode-hardening.conf : UsePAM yes","When UsePAM is set to yes, PAM runs through account and session types properly. This is important if you want to restrict access to services based off of IP, time or other factors of the account. Additionally, you can make sure users inherit certain environment variables on login or disallow access to the server.",pass,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_enable_warning_banner_net,medium,xccdf_org.ssgproject.content_rule_sshd_enable_warning_banner_net,"To enable the warning banner and ensure it is consistent
across the system, add or correct the following line in /etc/ssh/sshd_config : Banner /etc/issue.net Another section contains information on how to create an
appropriate system-wide warning banner.","The warning message reinforces policy awareness during the logon process and facilitates possible legal action against attackers. Alternatively, systems whose ownership should not be obvious should ensure usage of a banner that does not provide easy attribution.",fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_set_login_grace_time,medium,xccdf_org.ssgproject.content_rule_sshd_set_login_grace_time,"The LoginGraceTime parameter to the SSH server specifies the time allowed for successful authentication to
the SSH server. The longer the Grace period is the more open unauthenticated connections
can exist. Like other session controls in this session the Grace Period should be limited to
appropriate limits to ensure the service is available for needed access.",Setting the ,fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_set_loglevel_info,low,xccdf_org.ssgproject.content_rule_sshd_set_loglevel_info,"The INFO parameter specifices that record login and logout activity will be logged. The default SSH configuration sets the log level to INFO. The appropriate
configuration is used if no value is set for LogLevel . To explicitly specify the log level in SSH, add or correct the following line in /etc/ssh/sshd_config.d/00-complianceascode-hardening.conf : LogLevel INFO",SSH provides several logging levels with varying amounts of verbosity. ,fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_set_max_auth_tries,medium,xccdf_org.ssgproject.content_rule_sshd_set_max_auth_tries,"The MaxAuthTries parameter specifies the maximum number of authentication attempts
permitted per connection. Once the number of failures reaches half this value, additional failures are logged.
to set MaxAUthTries edit /etc/ssh/sshd_config as follows: MaxAuthTries",Setting the MaxAuthTries parameter to a low number will minimize the risk of successful brute force attacks to the SSH server.,fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_set_max_sessions,medium,xccdf_org.ssgproject.content_rule_sshd_set_max_sessions,"The MaxSessions parameter specifies the maximum number of open sessions permitted
from a given connection. To set MaxSessions edit /etc/ssh/sshd_config as follows: MaxSessions","To protect a system from denial of service due to a large number of concurrent sessions, use the rate limiting function of MaxSessions to protect availability of sshd logins and prevent overwhelming the daemon.",fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_set_maxstartups,medium,xccdf_org.ssgproject.content_rule_sshd_set_maxstartups,"The MaxStartups parameter specifies the maximum number of concurrent
unauthenticated connections to the SSH daemon. Additional connections will be
dropped until authentication succeeds or the LoginGraceTime expires for a
connection. To confgure MaxStartups, you should add or correct the following
line in the /etc/ssh/sshd_config file: MaxStartups CIS recommends a MaxStartups value of '10:30:60', or more restrictive where
dictated by site policy.","To protect a system from denial of service due to a large number of pending authentication connection attempts, use the rate limiting function of MaxStartups to protect availability of sshd logins and prevent overwhelming the daemon.",fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_use_strong_ciphers,medium,xccdf_org.ssgproject.content_rule_sshd_use_strong_ciphers,"Limit the ciphers to strong algorithms.
Counter (CTR) mode is also preferred over cipher-block chaining (CBC) mode.
The following line in /etc/ssh/sshd_config demonstrates use of those ciphers: Ciphers chacha20-poly1305@openssh.com,aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr The man page sshd_config(5) contains a list of supported ciphers.","Based on research conducted at various institutions, it was determined that the symmetric portion of the SSH Transport Protocol (as described in RFC 4253) has security weaknesses that allowed recovery of up to 32 bits of plaintext from a block of ciphertext that was encrypted with the Cipher Block Chaining (CBD) method. From that research, new Counter mode algorithms (as described in RFC4344) were designed that are not vulnerable to these types of attacks and these algorithms are now recommended for standard use.",fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_use_strong_kex,medium,xccdf_org.ssgproject.content_rule_sshd_use_strong_kex,"Limit the Key Exchange to strong algorithms.
The following line in /etc/ssh/sshd_config demonstrates use
of those: KexAlgorithms","Key exchange is any method in cryptography by which cryptographic keys are exchanged between two parties, allowing use of a cryptographic algorithm. If the sender and receiver wish to exchange encrypted messages, each must be equipped to encrypt messages to be sent and decrypt messages received",fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_use_strong_macs,medium,xccdf_org.ssgproject.content_rule_sshd_use_strong_macs,"Limit the MACs to strong hash algorithms.
The following line in /etc/ssh/sshd_config demonstrates use
of those MACs: MACs hmac-sha2-512-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512,hmac-sha2-256",MD5 and 96-bit MAC algorithms are considered weak and have been shown to increase exploitability in SSH downgrade attacks. Weak algorithms continue to have a great deal of attention as a weak spot that can be exploited with expanded computing power. An attacker that breaks the algorithm could take advantage of a MiTM position to decrypt the SSH tunnel and capture credentials and information,fail,2025-06-26T16:29:13
12,Landscape_security_profile_client_report_ID12-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_xorg-x11-server-common_removed,medium,xccdf_org.ssgproject.content_rule_package_xorg-x11-server-common_removed,"By removing the xorg-x11-server-common package, the system no longer has X Windows
installed. If X Windows is not installed then the system cannot boot into graphical user mode.
This prevents the system from being accidentally or maliciously booted into a graphical.target mode. To do so, run the following command: $ sudo apt_get groupremove ""X Window System""  $ sudo apt_get remove xorg-x11-server-common",Unnecessary service packages must not be installed to decrease the attack surface of the system. X windows has a long history of security vulnerabilities and should not be installed unless approved and documented.,pass,2025-06-26T16:29:13
10,Landscape_security_profile_client_report_ID10-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_prelink_removed,medium,xccdf_org.ssgproject.content_rule_package_prelink_removed,The prelink package can be removed with the following command: $ apt-get remove prelink,The use of the ,pass,2025-06-26T16:28:27
